field	covariate
anthropology	2.1419514253014293
archaeology	4.150253610713785
art history	4.280344559267698
astronomy	4.899360348473463
biochemistry	2.418367706063076
chemistry	4.552375997043681
classics	4.509761427279682
communications	3.6432707002518843
comparative literature	3.558540521730076
computer science	3.2403240318520417
earth sciences	4.741125141553915
economics	2.757354383545774
education	3.3945509525337627
engineering	4.581024744042021
english literature	2.7821535152047954
evolutionary biology	4.806432278450805
history	2.148509357306928
linguistics	2.6495142936550473
mathematics	4.392329213693964
middle eastern studies	3.5339368527002986
molecular biology	4.336058240095449
music	3.8382118596386077
neuroscience	4.714270996217442
philosophy	2.8509319943610585
physics	2.237542227523484
political science	3.8022354068999573
psychology	3.321568042609602
sociology	3.9020535106776806
spanish literature	2.637149865498107
statistics	2.130513051082712
