field	covariate
anthropology	2.968386814018778
archaeology	3.2480778689181515
art history	3.786849064121727
astronomy	3.8572443306306163
biochemistry	4.161684302846027
chemistry	4.672610832208194
classics	4.820701104016914
communications	4.3006538697738605
comparative literature	3.2082368536409747
computer science	2.058441299824363
earth sciences	2.9083388539919133
economics	3.2900102772890576
education	4.915659832505003
engineering	3.811331263126271
english literature	3.989502055737957
evolutionary biology	3.5249858097952176
history	3.0091337229685524
linguistics	2.638316954209242
mathematics	3.9280433175741853
middle eastern studies	2.7786195965130833
molecular biology	2.381963410583036
music	4.874169014117341
neuroscience	4.791623307378696
philosophy	3.3743722350627836
physics	4.587911222096999
political science	2.0638144798866267
psychology	4.148796750855326
sociology	4.28709851934557
spanish literature	2.819650903635073
statistics	4.936060950148857
