field	covariate
anthropology	3.7130737502471267
archaeology	3.696705842289673
art history	4.246362939863132
astronomy	4.195238646201345
biochemistry	4.412664817352927
chemistry	4.084848049850951
classics	2.316286958074697
communications	4.623305780557706
comparative literature	3.0181991737284735
computer science	4.368670509141058
earth sciences	2.4395149752134517
economics	2.8830985222961867
education	3.7544768919085056
engineering	3.307395840400602
english literature	3.609254958873304
evolutionary biology	4.684386810274082
history	4.739533690682456
linguistics	4.091602861620203
mathematics	3.1426518219334656
middle eastern studies	2.8555709904643116
molecular biology	4.090243361005892
music	2.2211176346138695
neuroscience	4.212104068030188
philosophy	4.885632719746561
physics	3.9641366537947693
political science	2.3822948259554906
psychology	4.139434398590315
sociology	2.846793839871651
spanish literature	3.1294191831572107
statistics	2.7113695575189674
