from_matched_field	to_matched_field	n_male	n_female
anthropology	anthropology	18	28
anthropology	archaeology	46	14
anthropology	art history	33	13
anthropology	astronomy	51	10
anthropology	biochemistry	3	1
anthropology	chemistry	3	9
anthropology	classics	25	30
anthropology	communications	25	16
anthropology	comparative literature	80	85
anthropology	computer science	27	32
anthropology	earth sciences	39	26
anthropology	economics	12	70
anthropology	education	29	20
anthropology	engineering	59	28
anthropology	english literature	23	16
anthropology	evolutionary biology	344	51
anthropology	history	1	1
anthropology	linguistics	26	5
anthropology	mathematics	206	113
anthropology	middle eastern studies	102	130
anthropology	molecular biology	85	61
anthropology	music	102	151
anthropology	neuroscience	47	137
anthropology	philosophy	27	140
anthropology	physics	34	19
anthropology	political science	298	150
anthropology	psychology	15	14
anthropology	sociology	1	0
anthropology	spanish literature	97	89
anthropology	statistics	0	0
archaeology	anthropology	40	33
archaeology	archaeology	2	1
archaeology	art history	1	1
archaeology	astronomy	1	0
archaeology	biochemistry	1	0
archaeology	chemistry	0	0
archaeology	classics	29	13
archaeology	communications	67	15
archaeology	comparative literature	22	5
archaeology	computer science	49	182
archaeology	earth sciences	40	13
archaeology	economics	1	2
archaeology	education	75	41
archaeology	engineering	170	14
archaeology	english literature	1	0
archaeology	evolutionary biology	26	11
archaeology	history	21	10
archaeology	linguistics	24	27
archaeology	mathematics	27	10
archaeology	middle eastern studies	18	27
archaeology	molecular biology	4	2
archaeology	music	9	4
archaeology	neuroscience	3	6
archaeology	philosophy	251	45
archaeology	physics	52	6
archaeology	political science	40	2
archaeology	psychology	19	5
archaeology	sociology	2	1
archaeology	spanish literature	202	119
archaeology	statistics	113	36
art history	anthropology	100	70
art history	archaeology	10	6
art history	art history	20	17
art history	astronomy	30	20
art history	biochemistry	19	11
art history	chemistry	63	9
art history	classics	33	29
art history	communications	72	80
art history	comparative literature	41	90
art history	computer science	3	8
art history	earth sciences	24	1
art history	economics	9	3
art history	education	7	3
art history	engineering	2	0
art history	english literature	51	4
art history	evolutionary biology	22	24
art history	history	2	1
art history	linguistics	53	58
art history	mathematics	0	5
art history	middle eastern studies	0	2
art history	molecular biology	21	23
art history	music	25	16
art history	neuroscience	54	29
art history	philosophy	41	10
art history	physics	34	24
art history	political science	6	0
art history	psychology	8	1
art history	sociology	135	21
art history	spanish literature	44	116
art history	statistics	176	10
astronomy	anthropology	32	28
astronomy	archaeology	0	0
astronomy	art history	0	1
astronomy	astronomy	602	40
astronomy	biochemistry	67	41
astronomy	chemistry	90	317
astronomy	classics	79	20
astronomy	communications	152	31
astronomy	comparative literature	105	17
astronomy	computer science	11	45
astronomy	earth sciences	103	124
astronomy	economics	24	29
astronomy	education	1	0
astronomy	engineering	182	77
astronomy	english literature	127	25
astronomy	evolutionary biology	6	3
astronomy	history	10	8
astronomy	linguistics	5	0
astronomy	mathematics	58	10
astronomy	middle eastern studies	127	149
astronomy	molecular biology	16	0
astronomy	music	66	91
astronomy	neuroscience	211	224
astronomy	philosophy	19	16
astronomy	physics	78	157
astronomy	political science	5	1
astronomy	psychology	18	4
astronomy	sociology	24	198
astronomy	spanish literature	76	69
astronomy	statistics	15	19
biochemistry	anthropology	23	134
biochemistry	archaeology	3	1
biochemistry	art history	8	124
biochemistry	astronomy	75	38
biochemistry	biochemistry	88	40
biochemistry	chemistry	3	2
biochemistry	classics	41	52
biochemistry	communications	10	3
biochemistry	comparative literature	28	50
biochemistry	computer science	8	36
biochemistry	earth sciences	17	7
biochemistry	economics	4	4
biochemistry	education	4	5
biochemistry	engineering	155	28
biochemistry	english literature	10	3
biochemistry	evolutionary biology	33	14
biochemistry	history	90	172
biochemistry	linguistics	427	497
biochemistry	mathematics	297	83
biochemistry	middle eastern studies	27	98
biochemistry	molecular biology	31	16
biochemistry	music	18	26
biochemistry	neuroscience	42	7
biochemistry	philosophy	17	16
biochemistry	physics	0	2
biochemistry	political science	53	61
biochemistry	psychology	9	5
biochemistry	sociology	8	37
biochemistry	spanish literature	1	0
biochemistry	statistics	1	2
chemistry	anthropology	32	69
chemistry	archaeology	22	2
chemistry	art history	317	122
chemistry	astronomy	23	15
chemistry	biochemistry	0	1
chemistry	chemistry	50	15
chemistry	classics	65	38
chemistry	communications	27	3
chemistry	comparative literature	37	3
chemistry	computer science	2	4
chemistry	earth sciences	25	9
chemistry	economics	1	0
chemistry	education	22	3
chemistry	engineering	12	6
chemistry	english literature	6	5
chemistry	evolutionary biology	18	10
chemistry	history	22	60
chemistry	linguistics	8	8
chemistry	mathematics	13	8
chemistry	middle eastern studies	174	45
chemistry	molecular biology	215	24
chemistry	music	18	17
chemistry	neuroscience	86	27
chemistry	philosophy	38	9
chemistry	physics	47	113
chemistry	political science	50	3
chemistry	psychology	131	16
chemistry	sociology	14	15
chemistry	spanish literature	181	177
chemistry	statistics	10	8
classics	anthropology	168	18
classics	archaeology	3	1
classics	art history	47	60
classics	astronomy	107	26
classics	biochemistry	9	4
classics	chemistry	5	41
classics	classics	12	41
classics	communications	30	54
classics	comparative literature	47	21
classics	computer science	45	49
classics	earth sciences	4	1
classics	economics	12	36
classics	education	8	11
classics	engineering	13	4
classics	english literature	138	25
classics	evolutionary biology	30	20
classics	history	0	0
classics	linguistics	50	44
classics	mathematics	38	34
classics	middle eastern studies	48	33
classics	molecular biology	56	10
classics	music	33	50
classics	neuroscience	31	3
classics	philosophy	23	51
classics	physics	21	18
classics	political science	8	2
classics	psychology	92	23
classics	sociology	12	7
classics	spanish literature	3	0
classics	statistics	8	2
communications	anthropology	3	164
communications	archaeology	234	494
communications	art history	16	68
communications	astronomy	5	14
communications	biochemistry	0	4
communications	chemistry	1	10
communications	classics	2	2
communications	communications	43	16
communications	comparative literature	1	26
communications	computer science	0	24
communications	earth sciences	15	51
communications	economics	2	90
communications	education	1	9
communications	engineering	19	114
communications	english literature	6	22
communications	evolutionary biology	142	89
communications	history	0	1
communications	linguistics	8	21
communications	mathematics	21	229
communications	middle eastern studies	6	55
communications	molecular biology	2	2
communications	music	153	367
communications	neuroscience	42	140
communications	philosophy	4	6
communications	physics	2	142
communications	political science	1	20
communications	psychology	19	51
communications	sociology	16	306
communications	spanish literature	10	71
communications	statistics	43	30
comparative literature	anthropology	0	2
comparative literature	archaeology	81	57
comparative literature	art history	0	2
comparative literature	astronomy	23	3
comparative literature	biochemistry	23	9
comparative literature	chemistry	1	0
comparative literature	classics	173	78
comparative literature	communications	72	14
comparative literature	comparative literature	205	115
comparative literature	computer science	1	0
comparative literature	earth sciences	62	0
comparative literature	economics	8	9
comparative literature	education	51	13
comparative literature	engineering	23	36
comparative literature	english literature	1	0
comparative literature	evolutionary biology	5	7
comparative literature	history	87	275
comparative literature	linguistics	74	157
comparative literature	mathematics	34	7
comparative literature	middle eastern studies	2	0
comparative literature	molecular biology	142	41
comparative literature	music	3	2
comparative literature	neuroscience	257	103
comparative literature	philosophy	19	13
comparative literature	physics	156	45
comparative literature	political science	273	13
comparative literature	psychology	3	1
comparative literature	sociology	39	22
comparative literature	spanish literature	124	24
comparative literature	statistics	10	8
computer science	anthropology	33	17
computer science	archaeology	101	8
computer science	art history	53	3
computer science	astronomy	9	1
computer science	biochemistry	46	4
computer science	chemistry	34	25
computer science	classics	11	13
computer science	communications	47	17
computer science	comparative literature	23	7
computer science	computer science	2	6
computer science	earth sciences	23	29
computer science	economics	62	20
computer science	education	54	19
computer science	engineering	72	3
computer science	english literature	4	4
computer science	evolutionary biology	116	4
computer science	history	17	10
computer science	linguistics	80	37
computer science	mathematics	112	24
computer science	middle eastern studies	76	72
computer science	molecular biology	22	36
computer science	music	104	2
computer science	neuroscience	21	4
computer science	philosophy	46	0
computer science	physics	3	4
computer science	political science	68	30
computer science	psychology	48	3
computer science	sociology	34	61
computer science	spanish literature	7	0
computer science	statistics	62	17
earth sciences	anthropology	19	23
earth sciences	archaeology	95	137
earth sciences	art history	38	119
earth sciences	astronomy	108	16
earth sciences	biochemistry	1	1
earth sciences	chemistry	40	10
earth sciences	classics	5	15
earth sciences	communications	143	107
earth sciences	comparative literature	0	3
earth sciences	computer science	0	4
earth sciences	earth sciences	20	5
earth sciences	economics	17	30
earth sciences	education	10	17
earth sciences	engineering	11	10
earth sciences	english literature	12	14
earth sciences	evolutionary biology	106	72
earth sciences	history	60	171
earth sciences	linguistics	0	2
earth sciences	mathematics	158	91
earth sciences	middle eastern studies	1	7
earth sciences	molecular biology	40	11
earth sciences	music	10	13
earth sciences	neuroscience	4	31
earth sciences	philosophy	39	145
earth sciences	physics	3	10
earth sciences	political science	96	41
earth sciences	psychology	21	9
earth sciences	sociology	42	152
earth sciences	spanish literature	191	27
earth sciences	statistics	17	130
economics	anthropology	3	5
economics	archaeology	5	1
economics	art history	241	56
economics	astronomy	66	4
economics	biochemistry	10	1
economics	chemistry	29	10
economics	classics	30	76
economics	communications	72	13
economics	comparative literature	41	5
economics	computer science	8	7
economics	earth sciences	88	6
economics	economics	19	7
economics	education	43	4
economics	engineering	247	57
economics	english literature	538	85
economics	evolutionary biology	5	0
economics	history	6	3
economics	linguistics	32	4
economics	mathematics	47	7
economics	middle eastern studies	43	25
economics	molecular biology	24	21
economics	music	16	2
economics	neuroscience	25	22
economics	philosophy	140	18
economics	physics	43	8
economics	political science	284	49
economics	psychology	8	5
economics	sociology	5	7
economics	spanish literature	46	0
economics	statistics	23	3
education	anthropology	285	122
education	archaeology	271	21
education	art history	9	13
education	astronomy	99	95
education	biochemistry	15	111
education	chemistry	19	78
education	classics	15	53
education	communications	59	36
education	comparative literature	15	68
education	computer science	3	3
education	earth sciences	11	57
education	economics	0	3
education	education	5	1
education	engineering	34	19
education	english literature	10	14
education	evolutionary biology	36	112
education	history	33	52
education	linguistics	1	4
education	mathematics	35	31
education	middle eastern studies	65	24
education	molecular biology	6	11
education	music	47	89
education	neuroscience	81	107
education	philosophy	2	1
education	physics	14	23
education	political science	45	22
education	psychology	167	227
education	sociology	5	74
education	spanish literature	6	2
