field	covariate
anthropology	4.1526876735454925
archaeology	4.24739742329294
art history	2.2712722047883256
astronomy	3.500255122839096
biochemistry	4.768671589737085
chemistry	3.6881358958026067
classics	4.025496095159552
communications	2.105694242202019
comparative literature	2.5337949188720064
computer science	4.083321746798539
earth sciences	2.8183194738834216
economics	4.682350272315357
education	4.749295073114892
engineering	2.3429646915786018
english literature	2.905972840818644
evolutionary biology	4.6531015324321565
history	3.3357221231630017
linguistics	4.607492733150747
mathematics	4.865077219589335
middle eastern studies	2.413069016209806
molecular biology	3.1397073593898606
music	4.002962301984299
neuroscience	4.140959774652938
philosophy	4.8642913522440345
physics	2.638827672418622
political science	2.1425968550755057
psychology	3.675400937278645
sociology	4.32955200163474
spanish literature	4.53896913265436
statistics	3.526244602585727
