field	covariate
anthropology	2.899641192617801
archaeology	2.9170203733740623
art history	3.1929320491970663
astronomy	4.829737625511875
biochemistry	3.332868556772757
chemistry	3.6268842845356093
classics	4.607812322030586
communications	3.8965799383551865
comparative literature	2.306707584940386
computer science	3.6163508989520032
earth sciences	2.728774649457392
economics	3.857238551135728
education	2.5457180911884345
engineering	4.474301634299183
english literature	2.4885641740647264
evolutionary biology	4.195243501676153
history	3.464559753456777
linguistics	4.41723679490744
mathematics	4.962630382216128
middle eastern studies	2.326082628782992
molecular biology	3.7368090537193197
music	3.2823259405612872
neuroscience	4.613352319060205
philosophy	4.292052423298293
physics	4.493282951050129
political science	4.931375741280593
psychology	2.066644160624997
sociology	2.9681841495444896
spanish literature	4.870405009002887
statistics	3.809021648358221
