field	covariate
anthropology	3.0380606393527425
archaeology	3.975229159398026
art history	2.0410053757059075
astronomy	3.9063141669593637
biochemistry	4.546200195870778
chemistry	4.745024391894533
classics	4.4864646118069995
communications	4.044812921080321
comparative literature	2.503685089596681
computer science	2.6446348509678974
earth sciences	2.0720620376541667
economics	4.872160706046896
education	4.408198209307231
engineering	3.956803431319023
english literature	3.7971767147177746
evolutionary biology	3.889841457712779
history	3.9636485866263538
linguistics	3.9405924231912426
mathematics	2.9930755208387256
middle eastern studies	3.0124893096107126
molecular biology	3.1624377736668405
music	2.5034591759148417
neuroscience	3.657516570397896
philosophy	4.739334793911886
physics	4.323048700230119
political science	4.791387756867743
psychology	3.9794258559970106
sociology	3.714466103174855
spanish literature	4.099855433989148
statistics	4.465698285444944
