field	covariate
anthropology	2.349918990582637
archaeology	2.738415996693516
art history	3.990446104251911
astronomy	4.79839951606842
biochemistry	3.931355187299571
chemistry	4.329952510213987
classics	3.107698171240812
communications	2.038748142851281
comparative literature	2.9859216705209866
computer science	2.8178431960960815
earth sciences	2.0242630540279287
economics	3.9108399730278243
education	4.43269442371254
engineering	2.8129329314671265
english literature	3.464047021952066
evolutionary biology	2.435303325273205
history	4.70866855118881
linguistics	4.644416110233202
mathematics	3.5865553208493206
middle eastern studies	2.5415520983698197
molecular biology	3.245461605255943
music	4.465951458295281
neuroscience	3.500486293511616
philosophy	3.7308895708213754
physics	4.625475904859778
political science	2.4015817658691536
psychology	3.1585225977120945
sociology	3.046395736944427
spanish literature	4.278617716416271
statistics	2.2747240448774813
