from_matched_field	to_matched_field	n_male	n_female
anthropology	anthropology	4	31
anthropology	archaeology	64	93
anthropology	art history	146	17
anthropology	astronomy	201	284
anthropology	biochemistry	57	127
anthropology	chemistry	9	35
anthropology	classics	170	100
anthropology	communications	51	25
anthropology	comparative literature	16	33
anthropology	computer science	3	32
anthropology	earth sciences	18	67
anthropology	economics	38	32
anthropology	education	5	7
anthropology	engineering	14	22
anthropology	english literature	166	77
anthropology	evolutionary biology	24	57
anthropology	history	32	11
anthropology	linguistics	2	12
anthropology	mathematics	375	108
anthropology	middle eastern studies	2	2
anthropology	molecular biology	316	159
anthropology	music	133	95
anthropology	neuroscience	99	137
anthropology	philosophy	6	26
anthropology	physics	706	572
anthropology	political science	15	104
anthropology	psychology	20	27
anthropology	sociology	27	5
anthropology	spanish literature	75	122
anthropology	statistics	11	5
archaeology	anthropology	1	3
archaeology	archaeology	100	10
archaeology	art history	108	16
archaeology	astronomy	16	7
archaeology	biochemistry	1	1
archaeology	chemistry	632	149
archaeology	classics	335	26
archaeology	communications	72	25
archaeology	comparative literature	16	15
archaeology	computer science	9	0
archaeology	earth sciences	8	1
archaeology	economics	72	4
archaeology	education	16	2
archaeology	engineering	33	34
archaeology	english literature	119	47
archaeology	evolutionary biology	2	1
archaeology	history	247	9
archaeology	linguistics	10	4
archaeology	mathematics	171	25
archaeology	middle eastern studies	27	8
archaeology	molecular biology	25	5
archaeology	music	10	6
archaeology	neuroscience	161	19
archaeology	philosophy	116	10
archaeology	physics	43	24
archaeology	political science	51	34
archaeology	psychology	84	6
archaeology	sociology	8	5
archaeology	spanish literature	362	36
archaeology	statistics	41	16
art history	anthropology	49	159
art history	archaeology	46	154
art history	art history	15	70
art history	astronomy	168	74
art history	biochemistry	7	27
art history	chemistry	26	64
art history	classics	7	0
art history	communications	60	23
art history	comparative literature	14	14
art history	computer science	50	22
art history	earth sciences	1	5
art history	economics	7	8
art history	education	2	2
art history	engineering	4	3
art history	english literature	1	4
art history	evolutionary biology	3	16
art history	history	12	9
art history	linguistics	0	1
art history	mathematics	146	156
art history	middle eastern studies	28	34
art history	molecular biology	8	24
art history	music	64	52
art history	neuroscience	36	82
art history	philosophy	1	3
art history	physics	8	97
art history	political science	5	9
art history	psychology	134	345
art history	sociology	61	208
art history	spanish literature	71	257
art history	statistics	8	10
astronomy	anthropology	65	19
astronomy	archaeology	178	28
astronomy	art history	61	42
astronomy	astronomy	13	24
astronomy	biochemistry	22	8
astronomy	chemistry	5	22
astronomy	classics	7	7
astronomy	communications	117	4
astronomy	comparative literature	37	5
astronomy	computer science	73	29
astronomy	earth sciences	2	5
astronomy	economics	18	9
astronomy	education	43	17
astronomy	engineering	80	77
astronomy	english literature	29	2
astronomy	evolutionary biology	14	2
astronomy	history	24	14
astronomy	linguistics	26	0
astronomy	mathematics	3	3
astronomy	middle eastern studies	5	3
astronomy	molecular biology	65	11
astronomy	music	24	97
astronomy	neuroscience	78	17
astronomy	philosophy	0	0
astronomy	physics	151	29
astronomy	political science	12	2
astronomy	psychology	2	14
astronomy	sociology	229	89
astronomy	spanish literature	7	4
astronomy	statistics	52	22
biochemistry	anthropology	1	0
biochemistry	archaeology	27	9
biochemistry	art history	249	235
biochemistry	astronomy	229	168
biochemistry	biochemistry	6	25
biochemistry	chemistry	6	12
biochemistry	classics	21	29
biochemistry	communications	7	2
biochemistry	comparative literature	162	96
biochemistry	computer science	26	3
biochemistry	earth sciences	40	30
biochemistry	economics	105	21
biochemistry	education	6	8
biochemistry	engineering	0	0
biochemistry	english literature	12	14
biochemistry	evolutionary biology	13	39
