field	covariate
anthropology	4.177237770525515
archaeology	2.0642233153375056
art history	2.182686392363912
astronomy	2.1143283966584967
biochemistry	3.0020998923205395
chemistry	3.449934134468254
classics	2.508574127812864
communications	2.497424629150438
comparative literature	4.13297105507731
computer science	2.0914024904880932
earth sciences	4.319569780832149
economics	2.174675878050362
education	4.267826735396873
engineering	3.6696347941884837
english literature	3.088169381370786
evolutionary biology	4.023649533016412
history	3.240518356600658
linguistics	4.768861284436502
mathematics	3.552972502395747
middle eastern studies	4.850709955637138
molecular biology	3.5191371340100224
music	4.506910193524103
neuroscience	4.3794893423663055
philosophy	2.651731075574027
physics	2.1177388841621596
political science	2.707649890675567
psychology	4.930971040144534
sociology	4.681561207310242
spanish literature	3.7676370951641758
statistics	4.47525270095136
