field	covariate
anthropology	3.53471785522433
archaeology	2.1373081432034455
art history	3.2999075459012603
astronomy	4.793636936158177
biochemistry	2.096425288795053
chemistry	4.861555297240718
classics	2.977187311574774
communications	3.3264495207071523
comparative literature	3.6957094430821167
computer science	4.222011583667147
earth sciences	3.7841007773719606
economics	4.385259107983396
education	2.347995414439557
engineering	2.5529585789827967
english literature	2.733049635386724
evolutionary biology	4.726255107946491
history	3.219841022121683
linguistics	2.734222077677253
mathematics	4.701437978192605
middle eastern studies	2.0113673270443004
molecular biology	4.542067294880551
music	2.664665897699446
neuroscience	2.108125061019005
philosophy	4.218037142097301
physics	3.481688769055725
political science	4.25952152117501
psychology	4.917895746811509
sociology	3.909454763260064
spanish literature	2.734840691226095
statistics	4.459584217455477
