field	covariate
anthropology	4.0597401933249575
archaeology	2.6631666182812355
art history	4.688222671870155
astronomy	3.0196406821101904
biochemistry	4.363136189429288
chemistry	3.925305264615755
classics	3.027875430928449
communications	3.276241631914239
comparative literature	3.6627598119097646
computer science	4.2099984203793
earth sciences	4.153105293690638
economics	4.792378542000117
education	2.6134569411622426
engineering	2.1533793834103685
english literature	4.645775927178159
evolutionary biology	3.6168321313856646
history	4.3239818349678805
linguistics	3.4200359344636917
mathematics	3.8121654277994104
middle eastern studies	4.432064409902833
molecular biology	2.0030915939575253
music	2.751462420192412
neuroscience	2.3827224351433194
philosophy	3.843511068591423
physics	3.26588914094844
political science	2.4764154732630637
psychology	3.873428509145685
sociology	2.02358730615752
spanish literature	2.689301896967071
statistics	2.2284090182828287
