field	covariate
anthropology	2.984868216498084
archaeology	3.8251103932247075
art history	3.931254770227336
astronomy	4.2529581916081085
biochemistry	2.64532326325279
chemistry	2.1803483133763946
classics	4.829073266972805
communications	4.742554284477133
comparative literature	2.6280014406018455
computer science	2.8855618365857625
earth sciences	4.748440502274096
economics	4.869680804164346
education	4.950272710601057
engineering	3.475299169238697
english literature	4.386070792997517
evolutionary biology	3.7160588795932474
history	3.72596574350533
linguistics	3.7910794703283686
mathematics	4.270230164896866
middle eastern studies	3.438510960294505
molecular biology	4.041413035778065
music	4.164619468742909
neuroscience	2.3254610278051797
philosophy	3.5544985843942922
physics	2.802628987299212
political science	3.7264642925759754
psychology	3.7526183454020416
sociology	4.031031172530804
spanish literature	4.63658575594215
statistics	4.2340636394945275
