field	covariate
anthropology	4.26303746878479
archaeology	4.031815385552932
art history	2.750867932292663
astronomy	4.281126945073312
biochemistry	4.838055108340628
chemistry	3.2880658880412375
classics	2.495818121966034
communications	3.775557108072037
comparative literature	4.268830165501658
computer science	2.3977469246571235
earth sciences	3.6952182039185795
economics	3.5430153691807384
education	4.241036875131476
engineering	2.9341748238203422
english literature	2.9323967503987083
evolutionary biology	4.977564561310668
history	4.951127441724351
linguistics	4.6163529624091835
mathematics	4.801742557019556
middle eastern studies	3.559683330347772
molecular biology	4.02124092378774
music	3.301403375868194
neuroscience	2.3284799186793546
philosophy	3.23815071949405
physics	2.033444646798632
political science	4.371888328110725
psychology	2.353463987387954
sociology	3.3503833576707285
spanish literature	2.7913085268671534
statistics	4.812830060444691
