field	covariate
anthropology	4.866193184168639
archaeology	3.8720890226672458
art history	4.272800545690034
astronomy	4.002438656068753
biochemistry	4.321861965288443
chemistry	2.318398104836815
classics	4.725229810297494
communications	3.181334390508094
comparative literature	4.055049923400001
computer science	4.595631140745651
earth sciences	4.133315743842135
economics	2.1309755331012226
education	4.264919882751974
engineering	2.116349230072748
english literature	4.506657697302996
evolutionary biology	3.780743202006554
history	2.0150992357112116
linguistics	3.6338674394249377
mathematics	4.800490280559313
middle eastern studies	3.330891352731077
molecular biology	4.87292965602971
music	4.510416033435359
neuroscience	3.183009754785732
philosophy	3.748378179374667
physics	2.316262592252922
political science	4.843255253177771
psychology	4.367516388606619
sociology	4.928439610879401
spanish literature	3.3838074703757326
statistics	4.404511336937113
