from_matched_field	to_matched_field	n_male	n_female
anthropology	anthropology	34	55
anthropology	archaeology	1	1
anthropology	art history	23	80
anthropology	astronomy	52	120
anthropology	biochemistry	60	76
anthropology	chemistry	0	0
anthropology	classics	10	12
anthropology	communications	14	39
anthropology	comparative literature	7	3
anthropology	computer science	5	13
anthropology	earth sciences	30	19
anthropology	economics	0	0
anthropology	education	48	292
anthropology	engineering	1	1
anthropology	english literature	2	34
anthropology	evolutionary biology	55	54
anthropology	history	0	0
anthropology	linguistics	16	14
anthropology	mathematics	73	135
anthropology	middle eastern studies	4	4
anthropology	molecular biology	23	1
anthropology	music	1	2
anthropology	neuroscience	1	0
anthropology	philosophy	2	8
anthropology	physics	13	13
anthropology	political science	11	17
anthropology	psychology	0	0
anthropology	sociology	10	16
anthropology	spanish literature	0	0
anthropology	statistics	8	9
archaeology	anthropology	34	10
archaeology	archaeology	37	2
archaeology	art history	126	60
archaeology	astronomy	568	124
archaeology	biochemistry	100	17
archaeology	chemistry	18	2
archaeology	classics	35	5
archaeology	communications	66	12
archaeology	comparative literature	4	5
archaeology	computer science	38	65
archaeology	earth sciences	11	1
archaeology	economics	69	5
archaeology	education	116	62
archaeology	engineering	15	2
archaeology	english literature	45	16
archaeology	evolutionary biology	6	3
archaeology	history	6	0
archaeology	linguistics	40	18
archaeology	mathematics	620	104
archaeology	middle eastern studies	4	14
archaeology	molecular biology	4	1
archaeology	music	8	0
archaeology	neuroscience	0	0
archaeology	philosophy	2	0
archaeology	physics	83	14
archaeology	political science	15	1
archaeology	psychology	3	0
archaeology	sociology	1	1
archaeology	spanish literature	11	3
archaeology	statistics	0	0
art history	anthropology	10	6
art history	archaeology	51	125
art history	art history	91	89
art history	astronomy	155	60
art history	biochemistry	112	251
art history	chemistry	54	110
art history	classics	7	3
art history	communications	20	34
art history	comparative literature	191	44
art history	computer science	0	3
art history	earth sciences	75	228
art history	economics	33	26
art history	education	45	45
art history	engineering	98	80
art history	english literature	8	4
art history	evolutionary biology	119	38
art history	history	207	21
art history	linguistics	31	13
art history	mathematics	32	35
art history	middle eastern studies	86	114
art history	molecular biology	70	113
art history	music	73	7
art history	neuroscience	10	2
art history	philosophy	16	4
art history	physics	2	2
art history	political science	50	35
art history	psychology	3	4
art history	sociology	69	5
art history	spanish literature	202	199
art history	statistics	57	67
astronomy	anthropology	62	24
astronomy	archaeology	9	0
astronomy	art history	169	69
astronomy	astronomy	16	42
astronomy	biochemistry	37	22
astronomy	chemistry	45	15
astronomy	classics	300	17
astronomy	communications	123	64
astronomy	comparative literature	73	10
astronomy	computer science	166	134
astronomy	earth sciences	254	5
astronomy	economics	73	19
astronomy	education	34	9
astronomy	engineering	18	2
astronomy	english literature	66	14
astronomy	evolutionary biology	445	61
astronomy	history	68	1
astronomy	linguistics	40	1
astronomy	mathematics	121	29
astronomy	middle eastern studies	16	5
astronomy	molecular biology	19	2
astronomy	music	82	4
astronomy	neuroscience	321	78
astronomy	philosophy	78	11
astronomy	physics	273	36
astronomy	political science	12	3
astronomy	psychology	3	5
astronomy	sociology	65	7
astronomy	spanish literature	207	57
astronomy	statistics	515	20
biochemistry	anthropology	650	311
biochemistry	archaeology	59	68
biochemistry	art history	96	66
biochemistry	astronomy	109	45
biochemistry	biochemistry	234	34
biochemistry	chemistry	82	24
biochemistry	classics	167	201
biochemistry	communications	15	24
biochemistry	comparative literature	121	20
biochemistry	computer science	30	16
biochemistry	earth sciences	116	73
biochemistry	economics	146	57
biochemistry	education	29	13
biochemistry	engineering	28	2
biochemistry	english literature	85	72
biochemistry	evolutionary biology	138	34
biochemistry	history	369	159
biochemistry	linguistics	59	22
biochemistry	mathematics	126	55
biochemistry	middle eastern studies	21	58
biochemistry	molecular biology	35	18
biochemistry	music	14	15
biochemistry	neuroscience	4	1
biochemistry	philosophy	361	50
biochemistry	physics	325	359
biochemistry	political science	58	92
biochemistry	psychology	35	17
biochemistry	sociology	37	16
biochemistry	spanish literature	88	6
biochemistry	statistics	300	77
chemistry	anthropology	8	15
chemistry	archaeology	33	42
chemistry	art history	33	58
chemistry	astronomy	1005	179
chemistry	biochemistry	85	146
chemistry	chemistry	74	72
chemistry	classics	2	5
chemistry	communications	200	91
chemistry	comparative literature	1	0
chemistry	computer science	166	66
chemistry	earth sciences	31	13
chemistry	economics	11	1
chemistry	education	16	6
chemistry	engineering	14	7
chemistry	english literature	38	12
chemistry	evolutionary biology	4	4
chemistry	history	1	1
chemistry	linguistics	1	1
chemistry	mathematics	30	11
chemistry	middle eastern studies	43	23
chemistry	molecular biology	12	11
chemistry	music	2	0
chemistry	neuroscience	13	4
chemistry	philosophy	38	8
chemistry	physics	40	30
chemistry	political science	0	0
chemistry	psychology	9	5
chemistry	sociology	12	21
chemistry	spanish literature	6	18
chemistry	statistics	28	15
classics	anthropology	0	2
classics	archaeology	5	29
classics	art history	21	134
classics	astronomy	21	105
classics	biochemistry	74	93
classics	chemistry	10	28
classics	classics	28	6
classics	communications	0	2
classics	comparative literature	4	9
classics	computer science	32	40
classics	earth sciences	6	2
classics	economics	8	24
classics	education	1	99
classics	engineering	14	4
classics	english literature	120	146
classics	evolutionary biology	1	1
classics	history	0	0
classics	linguistics	1	1
classics	mathematics	10	100
classics	middle eastern studies	39	10
classics	molecular biology	40	44
classics	music	2	1
classics	neuroscience	23	28
classics	philosophy	15	5
classics	physics	0	0
classics	political science	1	0
classics	psychology	13	19
classics	sociology	11	15
classics	spanish literature	7	8
classics	statistics	13	1
communications	anthropology	12	61
communications	archaeology	6	28
communications	art history	12	70
communications	astronomy	122	68
communications	biochemistry	23	76
communications	chemistry	11	43
communications	classics	10	12
communications	communications	56	134
communications	comparative literature	11	136
communications	computer science	0	7
communications	earth sciences	132	106
communications	economics	44	279
communications	education	1	55
communications	engineering	4	89
communications	english literature	73	68
communications	evolutionary biology	10	70
communications	history	82	71
communications	linguistics	6	30
communications	mathematics	5	6
communications	middle eastern studies	1	16
communications	molecular biology	209	86
communications	music	269	339
communications	neuroscience	4	14
communications	philosophy	17	34
communications	physics	170	52
communications	political science	13	16
communications	psychology	366	355
communications	sociology	34	48
communications	spanish literature	47	21
communications	statistics	10	28
comparative literature	anthropology	9	2
comparative literature	archaeology	29	27
comparative literature	art history	18	13
comparative literature	astronomy	9	15
comparative literature	biochemistry	4	4
comparative literature	chemistry	21	13
comparative literature	classics	6	2
