field	covariate
anthropology	4.229487356446547
archaeology	4.475469146372824
art history	3.39716870995571
astronomy	3.945805501219923
biochemistry	3.6694508047620666
chemistry	4.856498125958974
classics	2.232710956244445
communications	4.0752567546726866
comparative literature	2.1166601935141793
computer science	3.224274151682296
earth sciences	2.5134035769027223
economics	2.729259372834428
education	4.887938242136421
engineering	4.598788688276706
english literature	4.755178636643171
evolutionary biology	2.198174391452368
history	3.1921177117457957
linguistics	2.8523765386651285
mathematics	3.78394313177808
middle eastern studies	4.842387266497829
molecular biology	2.3122313011078317
music	3.4279647637812722
neuroscience	2.494784658418673
philosophy	3.8517017264255213
physics	3.66697724974679
political science	4.488333089613847
psychology	3.8977865274888526
sociology	3.4421587552250066
spanish literature	3.354291021214187
statistics	3.6227847166543667
