field	covariate
anthropology	4.267243281424168
archaeology	3.363964515280897
art history	2.5475958171634216
astronomy	4.521311879404672
biochemistry	3.160485462335691
chemistry	3.6961635008395737
classics	3.767516583189952
communications	4.374688918738188
comparative literature	3.0507682972063725
computer science	3.0005923394734064
earth sciences	3.2694597944748365
economics	2.2319169645943218
education	3.7639018013525285
engineering	4.268820332982812
english literature	2.5261124434693745
evolutionary biology	2.3380314579084676
history	3.4772706024664988
linguistics	2.279579703396277
mathematics	2.7565738768560903
middle eastern studies	3.1552060230526506
molecular biology	2.574390224499068
music	4.424924835692617
neuroscience	4.476345543045074
philosophy	4.401582445892353
physics	3.2601083417949384
political science	2.444177224849387
psychology	3.4414519702934627
sociology	3.249759622122583
spanish literature	2.932660620475363
statistics	3.775971469095202
