field	covariate
anthropology	2.4197981771597523
archaeology	3.5768696842921246
art history	4.616808377901084
astronomy	3.6048530134239294
biochemistry	2.453474505844767
chemistry	2.790351346749046
classics	2.746905488783728
communications	4.950131983579549
comparative literature	4.544987283697672
computer science	2.9718143171690454
earth sciences	2.816772409865287
economics	2.4651712317978753
education	3.442693162386856
engineering	3.3357113243898064
english literature	3.821859531905929
evolutionary biology	4.550397740476702
history	4.243320116934547
linguistics	2.1086611302200544
mathematics	4.358900062473559
middle eastern studies	3.4778503116413817
molecular biology	3.7108103260281173
music	2.2598483693946085
neuroscience	3.578451403469479
philosophy	2.406211201373822
physics	2.081195340724611
political science	4.876945361745269
psychology	3.2828673617664887
sociology	3.387363591864826
spanish literature	2.3453460353846625
statistics	3.1754484121452777
