field	covariate
anthropology	4.7507995017976725
archaeology	3.3415851820773894
art history	4.741324491219858
astronomy	4.114831560898175
biochemistry	4.519695223473919
chemistry	4.922438246721322
classics	2.613093451591851
communications	3.4340397635903495
comparative literature	2.7264285745841663
computer science	2.9385182123020006
earth sciences	3.360860023654422
economics	4.604909880605396
education	2.8633034048275183
engineering	4.6176054819481775
english literature	2.0651340400996014
evolutionary biology	2.9082946080127146
history	2.5293668074819147
linguistics	3.4858645988474977
mathematics	2.949726155696532
middle eastern studies	4.190104746965936
molecular biology	2.9580117550288807
music	2.2088547603144804
neuroscience	3.070977957542844
philosophy	4.0282804945032264
physics	2.0974627669498083
political science	3.469511129675815
psychology	4.92489286455122
sociology	2.140779842043921
spanish literature	2.7841430051284224
statistics	2.4191972714523007
