from_matched_field	to_matched_field	n_male	n_female
anthropology	anthropology	51	38
anthropology	archaeology	18	38
anthropology	art history	15	120
anthropology	astronomy	98	104
anthropology	biochemistry	8	30
anthropology	chemistry	5	19
anthropology	classics	42	200
anthropology	communications	56	106
anthropology	comparative literature	136	78
anthropology	computer science	35	38
anthropology	earth sciences	3	4
anthropology	economics	70	72
anthropology	education	0	0
anthropology	engineering	3	24
anthropology	english literature	4	31
anthropology	evolutionary biology	2	9
anthropology	history	15	25
anthropology	linguistics	3	4
anthropology	mathematics	144	36
anthropology	middle eastern studies	45	70
anthropology	molecular biology	115	86
anthropology	music	223	109
anthropology	neuroscience	11	103
anthropology	philosophy	8	13
anthropology	physics	117	157
anthropology	political science	0	1
anthropology	psychology	26	7
anthropology	sociology	29	77
anthropology	spanish literature	9	128
anthropology	statistics	6	28
archaeology	anthropology	8	36
archaeology	archaeology	0	0
archaeology	art history	318	55
archaeology	astronomy	44	2
archaeology	biochemistry	5	3
archaeology	chemistry	26	23
archaeology	classics	35	22
archaeology	communications	30	0
archaeology	comparative literature	48	5
archaeology	computer science	109	8
archaeology	earth sciences	61	57
archaeology	economics	51	28
archaeology	education	23	15
archaeology	engineering	14	7
archaeology	english literature	13	5
archaeology	evolutionary biology	25	3
archaeology	history	0	10
archaeology	linguistics	275	11
archaeology	mathematics	166	152
archaeology	middle eastern studies	205	81
archaeology	molecular biology	7	0
archaeology	music	362	51
archaeology	neuroscience	43	10
archaeology	philosophy	47	12
archaeology	physics	70	4
archaeology	political science	32	6
archaeology	psychology	242	3
archaeology	sociology	1	1
archaeology	spanish literature	54	11
archaeology	statistics	92	7
art history	anthropology	82	26
art history	archaeology	4	5
art history	art history	13	139
art history	astronomy	4	7
art history	biochemistry	85	24
art history	chemistry	33	38
art history	classics	920	217
art history	communications	0	1
art history	comparative literature	75	50
art history	computer science	10	280
art history	earth sciences	266	96
art history	economics	11	21
art history	education	23	3
art history	engineering	1	3
art history	english literature	2	0
art history	evolutionary biology	165	326
art history	history	8	21
art history	linguistics	1	2
art history	mathematics	52	26
art history	middle eastern studies	22	8
art history	molecular biology	18	9
art history	music	37	13
art history	neuroscience	23	22
art history	philosophy	8	12
art history	physics	44	10
art history	political science	48	38
art history	psychology	1	5
art history	sociology	90	20
art history	spanish literature	75	86
art history	statistics	454	24
astronomy	anthropology	69	5
astronomy	archaeology	304	30
astronomy	art history	151	1
astronomy	astronomy	152	66
astronomy	biochemistry	44	4
astronomy	chemistry	8	0
astronomy	classics	25	9
astronomy	communications	1	0
astronomy	comparative literature	28	15
astronomy	computer science	249	32
astronomy	earth sciences	4	2
astronomy	economics	18	3
astronomy	education	137	20
astronomy	engineering	24	1
astronomy	english literature	123	59
astronomy	evolutionary biology	6	0
astronomy	history	6	3
astronomy	linguistics	2	0
astronomy	mathematics	32	4
astronomy	middle eastern studies	204	62
astronomy	molecular biology	62	27
astronomy	music	14	4
astronomy	neuroscience	4	1
astronomy	philosophy	2	0
astronomy	physics	125	12
astronomy	political science	21	1
astronomy	psychology	131	121
astronomy	sociology	26	3
astronomy	spanish literature	313	94
astronomy	statistics	121	24
biochemistry	anthropology	1	1
biochemistry	archaeology	48	89
biochemistry	art history	76	48
biochemistry	astronomy	2	3
biochemistry	biochemistry	1	2
biochemistry	chemistry	8	1
biochemistry	classics	2	0
biochemistry	communications	6	8
biochemistry	comparative literature	2	0
biochemistry	computer science	40	47
biochemistry	earth sciences	0	0
biochemistry	economics	1	0
biochemistry	education	7	46
biochemistry	engineering	9	24
biochemistry	english literature	15	40
biochemistry	evolutionary biology	146	59
biochemistry	history	24	42
biochemistry	linguistics	7	5
biochemistry	mathematics	95	97
biochemistry	middle eastern studies	282	285
biochemistry	molecular biology	55	29
biochemistry	music	216	193
biochemistry	neuroscience	43	138
biochemistry	philosophy	12	1
biochemistry	physics	142	215
biochemistry	political science	65	22
biochemistry	psychology	15	8
biochemistry	sociology	111	260
biochemistry	spanish literature	113	29
biochemistry	statistics	2	3
chemistry	anthropology	43	11
chemistry	archaeology	0	0
chemistry	art history	30	16
chemistry	astronomy	74	76
chemistry	biochemistry	42	15
chemistry	chemistry	27	3
chemistry	classics	0	0
chemistry	communications	167	87
chemistry	comparative literature	21	26
chemistry	computer science	14	7
chemistry	earth sciences	70	48
chemistry	economics	62	34
chemistry	education	33	78
chemistry	engineering	196	43
chemistry	english literature	28	3
chemistry	evolutionary biology	11	36
chemistry	history	25	17
chemistry	linguistics	0	0
chemistry	mathematics	15	31
chemistry	middle eastern studies	22	43
chemistry	molecular biology	73	21
chemistry	music	39	6
chemistry	neuroscience	1	5
chemistry	philosophy	8	2
chemistry	physics	35	17
chemistry	political science	46	4
chemistry	psychology	44	13
chemistry	sociology	28	6
chemistry	spanish literature	14	11
chemistry	statistics	36	34
classics	anthropology	42	49
classics	archaeology	138	9
classics	art history	5	41
classics	astronomy	84	160
classics	biochemistry	1	4
classics	chemistry	33	313
classics	classics	8	18
classics	communications	6	6
classics	comparative literature	24	13
classics	computer science	8	1
classics	earth sciences	1	4
classics	economics	1	0
classics	education	1	9
classics	engineering	2	3
classics	english literature	106	150
classics	evolutionary biology	1	1
classics	history	5	89
classics	linguistics	38	133
classics	mathematics	18	0
classics	middle eastern studies	17	26
classics	molecular biology	37	161
classics	music	95	97
classics	neuroscience	13	36
classics	philosophy	33	9
classics	physics	123	44
classics	political science	18	5
classics	psychology	7	10
classics	sociology	35	11
classics	spanish literature	48	82
classics	statistics	0	8
communications	anthropology	28	39
communications	archaeology	2	20
communications	art history	39	22
communications	astronomy	82	74
communications	biochemistry	2	2
communications	chemistry	7	81
communications	classics	67	375
communications	communications	55	143
communications	comparative literature	73	114
communications	computer science	1	16
communications	earth sciences	7	21
communications	economics	26	59
communications	education	126	192
communications	engineering	3	45
communications	english literature	14	70
communications	evolutionary biology	5	17
communications	history	3	5
communications	linguistics	62	233
communications	mathematics	57	106
communications	middle eastern studies	41	161
communications	molecular biology	28	103
communications	music	33	139
communications	neuroscience	7	2
communications	philosophy	7	18
communications	physics	53	184
communications	political science	55	167
communications	psychology	12	144
communications	sociology	39	95
communications	spanish literature	4	2
communications	statistics	19	55
comparative literature	anthropology	120	31
comparative literature	archaeology	142	21
comparative literature	art history	2	0
comparative literature	astronomy	34	6
comparative literature	biochemistry	18	5
comparative literature	chemistry	37	55
comparative literature	classics	6	3
comparative literature	communications	47	72
comparative literature	comparative literature	27	14
comparative literature	computer science	2	13
comparative literature	earth sciences	12	39
comparative literature	economics	2	0
comparative literature	education	33	41
comparative literature	engineering	25	20
comparative literature	english literature	2	1
comparative literature	evolutionary biology	18	85
comparative literature	history	380	75
comparative literature	linguistics	4	1
comparative literature	mathematics	11	0
comparative literature	middle eastern studies	0	1
comparative literature	molecular biology	110	15
comparative literature	music	2	13
comparative literature	neuroscience	2	9
comparative literature	philosophy	5	1
comparative literature	physics	125	24
comparative literature	political science	4	0
comparative literature	psychology	198	147
comparative literature	sociology	2	0
comparative literature	spanish literature	25	3
comparative literature	statistics	99	126
computer science	anthropology	6	1
computer science	archaeology	8	1
computer science	art history	321	32
computer science	astronomy	1	1
computer science	biochemistry	3	0
computer science	chemistry	23	19
computer science	classics	191	3
computer science	communications	48	8
computer science	comparative literature	23	26
computer science	computer science	19	59
computer science	earth sciences	9	21
computer science	economics	27	18
computer science	education	108	56
computer science	engineering	1	1
computer science	english literature	40	25
computer science	evolutionary biology	9	6
computer science	history	49	443
computer science	linguistics	83	24
computer science	mathematics	125	6
computer science	middle eastern studies	10	9
computer science	molecular biology	46	13
computer science	music	14	14
computer science	neuroscience	4	2
computer science	philosophy	51	50
computer science	physics	113	92
computer science	political science	2	4
