field	covariate
anthropology	4.6034207650986785
archaeology	4.768165534758254
art history	4.559413736878628
astronomy	3.5068227054164467
biochemistry	2.4294806498635975
chemistry	2.6736305760533368
classics	3.0176218497430773
communications	2.5881065763563313
comparative literature	2.4792090627551744
computer science	4.385495336719233
earth sciences	2.2242928268762174
economics	4.705192232932591
education	2.8086927453917685
engineering	3.7649773639016244
english literature	4.221407343734432
evolutionary biology	2.3737786513736614
history	2.398544583267875
linguistics	2.1124075921272407
mathematics	3.309898527798386
middle eastern studies	3.7900810380358934
molecular biology	2.3218839568775094
music	4.156021815357979
neuroscience	2.8467804863340804
philosophy	4.8208613052877265
physics	3.863481564807108
political science	3.018723937687356
psychology	3.1820013940510434
sociology	4.930489048335456
spanish literature	4.846928828716676
statistics	3.8386441777791016
