field	covariate
anthropology	3.3024641546286455
archaeology	3.101058610986596
art history	3.811441384986556
astronomy	4.904690646157657
biochemistry	4.996137389542026
chemistry	4.643998008686383
classics	3.4655152172680213
communications	3.8029255282374703
comparative literature	3.8410532453787227
computer science	2.266764698446619
earth sciences	3.8244489248523834
economics	3.2137090557801944
education	3.540627955012542
engineering	4.645188967981344
english literature	3.430696071489549
evolutionary biology	3.7360977413220864
history	2.3708406777313473
linguistics	2.582603292428813
mathematics	2.337031633823221
middle eastern studies	3.8023556316778495
molecular biology	2.055677100719984
music	2.8522175207768177
neuroscience	4.708005758135908
philosophy	4.587477160030775
physics	2.2145597813911984
political science	4.158980523756328
psychology	3.0655058756746882
sociology	4.395528615189796
spanish literature	4.179823915882417
statistics	2.7368720705842455
