field	covariate
anthropology	2.10333443757273
archaeology	2.7759406970703333
art history	2.5535429104997895
astronomy	2.3885002259841936
biochemistry	4.0711374756999685
chemistry	2.582567343201295
classics	2.07358414597677
communications	4.159554480746343
comparative literature	4.404438653000049
computer science	3.4254141700007077
earth sciences	2.8319202815603153
economics	3.066478269656271
education	3.498877038715239
engineering	3.6419660596476597
english literature	3.7383874373136936
evolutionary biology	2.742715295305203
history	4.346349874045143
linguistics	3.022398560357979
mathematics	4.097194331819821
middle eastern studies	4.517624231320795
molecular biology	4.218156889112638
music	3.2420946639530537
neuroscience	2.4527302834619102
philosophy	4.175769178799556
physics	3.694911972602773
political science	2.0579649176770873
psychology	2.0634414829498615
sociology	2.537558566123015
spanish literature	4.74364468680618
statistics	3.0976508179919873
